Code_agent;NUK;Date_of_sale;Policy_number;Policy_status;Period_type_code;Type_of_periodicity;Periodicity_code;Periodicity;Region_code;Business_line;Insurance_premium
209802001;14956;24.10.2022;XZ0BRRZ0;20;D;Периодическая оплата;1;Ежемесячная;209802;НСиБ;4625.62
209802001;14956;02.09.2022;XZ0BRRZ00;20;D;Периодическая оплата;1;Ежемесячная;209802;РСЖ;1049.4
160599016;1399;15.09.2022;XZ0BRWI;20;D;Периодическая оплата;1;Ежемесячная;160599;НСЖ;45383
160599016;1399;21.02.2022;XZ0BRWI0;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;5176.6
160599016;1399;20.10.2022;XZ0BRWI00;20;D;Периодическая оплата;1;Ежемесячная;160599;ПСЖ;4466.88
30325007;3741;27.08.2022;XZ0BRWX;20;D;Периодическая оплата;1;Ежемесячная;30325;НСЖ;124.2
30325007;3741;26.10.2022;XZ0BRWX0;20;D;Периодическая оплата;1;Ежемесячная;30325;НСиБ;3105.74
30325007;3741;27.05.2022;XZ0BRWX00;20;D;Периодическая оплата;1;Ежемесячная;30325;РСЖ;7003.36
171699007;11657;10.03.2022;XZ0BRXK;20;D;Периодическая оплата;1;Ежемесячная;171699;ПСЖ;15827.04
88802011;15464;01.10.2022;XZ0BRYB;20;D;Периодическая оплата;1;Ежемесячная;88802;НСЖ;14062.76
88802011;15464;17.04.2022;XZ0BRYB0;20;D;Периодическая оплата;1;Ежемесячная;88802;НСиБ;3707.09
88802011;15464;02.10.2022;XZ0BRYB00;20;D;Периодическая оплата;1;Ежемесячная;88802;РСЖ;337.48
109199012;19204;01.01.2022;XZ0BRYK;20;D;Периодическая оплата;1;Ежемесячная;109199;НСЖ;8424.02
109199012;19204;25.02.2022;XZ0BRYK0;20;D;Периодическая оплата;1;Ежемесячная;109199;НСиБ;5554.56
88803003;15439;18.07.2022;XZ0BRYZ;20;D;Периодическая оплата;1;Ежемесячная;88803;НСЖ;4536.76
88803003;15439;14.09.2022;XZ0BRYZ0;20;D;Периодическая оплата;1;Ежемесячная;88803;НСиБ;7295.02
202604003;15473;08.09.2022;XZ0BRZI;42;D;Периодическая оплата;1;Ежемесячная;202604;НСиБ;2469.32
202604003;15473;24.11.2022;XZ0BRZI0;42;D;Периодическая оплата;1;Ежемесячная;202604;ПСЖ;4583.44
52899102;2755;12.09.2022;XZ0BW0C;20;D;Периодическая оплата;1;Ежемесячная;52899;НСЖ;19970.8
52899102;2755;16.09.2022;XZ0BW0C0;20;D;Периодическая оплата;1;Ежемесячная;52899;НСиБ;1658.15
52899102;2755;12.08.2022;XZ0BW0C00;20;D;Периодическая оплата;1;Ежемесячная;52899;РСЖ;3528.24
131799025;18558;08.10.2022;XZ0BW0W;20;D;Периодическая оплата;1;Ежемесячная;131799;НСЖ;13238.6
131799025;18558;27.01.2022;XZ0BW0W0;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;5356.48
56399020;1007;26.04.2022;XZ0BW0X;20;D;Периодическая оплата;1;Ежемесячная;56399;НСиБ;803.26
56399020;1007;12.04.2022;XZ0BW0X0;20;D;Периодическая оплата;1;Ежемесячная;56399;ПСЖ;19206.73
56399009;14761;01.05.2022;XZ0BW0Z;20;D;Периодическая оплата;1;Ежемесячная;56399;НСЖ;69.48
56399009;14761;14.01.2022;XZ0BW0Z0;20;D;Периодическая оплата;1;Ежемесячная;56399;НСиБ;37626.28
56399009;14761;13.03.2022;XZ0BW0Z00;20;D;Периодическая оплата;1;Ежемесячная;56399;РСЖ;39170.88
131799025;18558;12.07.2022;XZ0BWB0;20;D;Периодическая оплата;1;Ежемесячная;131799;НСЖ;7615.36
131799025;18558;07.03.2022;XZ0BWB00;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;2246.64
131799025;18558;10.08.2022;XZ0BWB000;20;D;Периодическая оплата;1;Ежемесячная;131799;РСЖ;4463.86
160599008;9913;06.04.2022;XZ0BWCY;20;D;Периодическая оплата;1;Ежемесячная;160599;НСЖ;13907.2
160599008;9913;28.07.2022;XZ0BWCY0;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;3077.44
140399011;21010;22.10.2022;XZ0BWI0;20;D;Периодическая оплата;1;Ежемесячная;140399;НСиБ;1150.87
140399011;21010;12.12.2022;XZ0BWI00;20;D;Периодическая оплата;1;Ежемесячная;140399;ПСЖ;5358.25
209806002;14969;11.12.2022;XZ0BWKK;20;D;Периодическая оплата;1;Ежемесячная;209806;НСЖ;4816.6
209806002;14969;05.01.2022;XZ0BWKK0;20;D;Периодическая оплата;1;Ежемесячная;209806;НСиБ;5132.66
209806002;14969;03.11.2022;XZ0BWKK00;20;D;Периодическая оплата;1;Ежемесячная;209806;РСЖ;206.46
140399011;21010;02.12.2022;XZ0BWKR;20;D;Периодическая оплата;1;Ежемесячная;140399;НСиБ;3817.14
140399011;21010;06.06.2022;XZ0BWKR0;20;D;Периодическая оплата;1;Ежемесячная;140399;ПСЖ;6387
206001002;10732;09.01.2022;XZ0BWKX;20;D;Периодическая оплата;1;Ежемесячная;206001;НСЖ;1967.88
206001002;10732;24.03.2022;XZ0BWKX0;20;D;Периодическая оплата;1;Ежемесячная;206001;НСиБ;1433.85
206409001;18133;22.11.2022;XZ0BWRW;20;D;Периодическая оплата;1;Ежемесячная;206409;НСЖ;2622
206409001;18133;25.06.2022;XZ0BWRW0;20;D;Периодическая оплата;1;Ежемесячная;206409;НСиБ;3718.24
190606007;13270;24.12.2022;XZ0BWWB;20;D;Периодическая оплата;1;Ежемесячная;190606;НСЖ;4244.34
190606007;13270;11.05.2022;XZ0BWWB0;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;3373.44
190606007;13270;27.05.2022;XZ0BWWB00;20;D;Периодическая оплата;1;Ежемесячная;190606;РСЖ;1409.48
135699048;10391;16.01.2022;XZ0BWXK;20;D;Периодическая оплата;1;Ежемесячная;135699;НСиБ;3425.92
135699048;10391;15.03.2022;XZ0BWXK0;20;D;Периодическая оплата;1;Ежемесячная;135699;ПСЖ;8967.24
55499057;9003;09.09.2022;XZ0BWXZ;20;D;Периодическая оплата;3;Ежеквартальная;55499;НСЖ;8212.14
55499057;9003;18.11.2022;XZ0BWXZ0;20;D;Периодическая оплата;3;Ежеквартальная;55499;НСиБ;14644.84
171605001;11676;19.11.2022;XZ0BWYW;20;D;Периодическая оплата;1;Ежемесячная;171605;ПСЖ;6134.08
209201007;15484;10.04.2022;XZ0BWZI;20;D;Периодическая оплата;1;Ежемесячная;209201;НСиБ;7052.8
209201007;15484;27.02.2022;XZ0BWZI0;20;D;Периодическая оплата;1;Ежемесячная;209201;ПСЖ;8993.56
131799025;18558;15.09.2022;XZ0BWZK;20;D;Периодическая оплата;1;Ежемесячная;131799;НСЖ;2864.56
131799025;18558;10.01.2022;XZ0BWZK0;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;5167.8
131799025;18558;13.01.2022;XZ0BWZK00;20;D;Периодическая оплата;1;Ежемесячная;131799;РСЖ;289.14
160599008;9913;20.05.2022;XZ0BX0K;20;D;Периодическая оплата;1;Ежемесячная;160599;НСЖ;8947.68
160599008;9913;20.10.2022;XZ0BX0K0;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;3402.8
160599008;9913;05.12.2022;XZ0BX0Z;20;D;Периодическая оплата;1;Ежемесячная;160599;НСЖ;11317.04
160599008;9913;27.02.2022;XZ0BX0Z0;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;3218.22
135799005;20875;04.07.2022;XZ0BXB0;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;5294.43
135799005;20875;09.09.2022;XZ0BXB00;20;D;Периодическая оплата;1;Ежемесячная;135799;ПСЖ;15533.03
62599036;10210;18.12.2022;XZ0BXI0;20;D;Периодическая оплата;1;Ежемесячная;62599;НСЖ;5310.6
62599036;10210;03.07.2022;XZ0BXI00;20;D;Периодическая оплата;1;Ежемесячная;62599;НСиБ;6366.4
62599034;14744;03.02.2022;XZ0BXYR;20;D;Периодическая оплата;1;Ежемесячная;62599;НСЖ;7723.4
62599034;14744;23.05.2022;XZ0BXYR0;20;D;Периодическая оплата;1;Ежемесячная;62599;НСиБ;22383.16
55403002;5109;19.10.2022;XZ0BXYY;20;D;Периодическая оплата;1;Ежемесячная;55403;НСиБ;2461.5
55403002;5109;15.04.2022;XZ0BXYY0;20;D;Периодическая оплата;1;Ежемесячная;55403;ПСЖ;8932.45
131799025;18558;07.08.2022;XZ0BXZI;20;D;Периодическая оплата;1;Ежемесячная;131799;НСЖ;9003.12
131799025;18558;16.01.2022;XZ0BXZI0;20;D;Периодическая оплата;1;Ежемесячная;131799;НСиБ;12000.78
131799025;18558;19.11.2022;XZ0BXZI00;20;D;Периодическая оплата;1;Ежемесячная;131799;РСЖ;3706.82
109199012;19204;17.07.2022;XZ0BXZR;20;D;Периодическая оплата;1;Ежемесячная;109199;НСЖ;4558.72
109199012;19204;23.05.2022;XZ0BXZR0;20;D;Периодическая оплата;1;Ежемесячная;109199;НСиБ;5059.1
109199012;19204;10.07.2022;XZ0BXZR00;20;D;Периодическая оплата;1;Ежемесячная;109199;РСЖ;1385.28
88899011;15366;23.07.2022;XZ0BY0C;20;D;Периодическая оплата;1;Ежемесячная;88899;НСиБ;1601.14
88899011;15366;09.08.2022;XZ0BY0C0;20;D;Периодическая оплата;1;Ежемесячная;88899;ПСЖ;8712.46
109199012;19204;04.10.2022;XZ0BY0R;20;D;Периодическая оплата;1;Ежемесячная;109199;НСЖ;17687.28
109199012;19204;04.02.2022;XZ0BY0R0;20;D;Периодическая оплата;1;Ежемесячная;109199;НСиБ;5539.13
190606017;12820;08.07.2022;XZ0BYBY;20;D;Периодическая оплата;1;Ежемесячная;190606;НСЖ;7154.73
190606017;12820;09.01.2022;XZ0BYBY0;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;4643.95
62599034;14744;09.01.2022;XZ0BYIC;20;D;Периодическая оплата;1;Ежемесячная;62599;НСЖ;5343.49
62599034;14744;05.02.2022;XZ0BYIC0;20;D;Периодическая оплата;1;Ежемесячная;62599;НСиБ;687.99
190606016;13283;21.10.2022;XZ0BYKB;42;D;Периодическая оплата;1;Ежемесячная;190606;НСЖ;10280.16
190606016;13283;16.10.2022;XZ0BYKB0;42;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;3476.88
110199017;21126;11.07.2022;XZ0BYW0;12;D;Периодическая оплата;1;Ежемесячная;110199;НСЖ;-12330
110199017;21126;09.01.2022;XZ0BYW00;12;D;Периодическая оплата;1;Ежемесячная;110199;НСиБ;-4798.08
110199017;21126;11.06.2022;XZ0BYW000;12;D;Периодическая оплата;1;Ежемесячная;110199;РСЖ;-1844.4
109199012;19204;13.11.2022;XZ0BYXX;20;D;Периодическая оплата;1;Ежемесячная;109199;НСЖ;12946.06
109199012;19204;17.12.2022;XZ0BYXX0;20;D;Периодическая оплата;1;Ежемесячная;109199;НСиБ;6888.5
213101002;15454;14.12.2022;XZ0BYZW;20;D;Периодическая оплата;1;Ежемесячная;213101;НСЖ;8377.98
213101002;15454;12.09.2022;XZ0BYZW0;20;D;Периодическая оплата;1;Ежемесячная;213101;НСиБ;7531.68
191099049;12822;02.06.2022;XZ0BZ0I;20;D;Периодическая оплата;1;Ежемесячная;191099;НСЖ;10042.34
191099049;12822;16.04.2022;XZ0BZ0I0;20;D;Периодическая оплата;1;Ежемесячная;191099;НСиБ;6302.53
311407002;15809;06.06.2022;XZ0BZ0R;20;D;Периодическая оплата;1;Ежемесячная;311407;НСиБ;8847.38
311407002;15809;13.04.2022;XZ0BZ0R0;20;D;Периодическая оплата;1;Ежемесячная;311407;ПСЖ;26461.8
56401007;5392;16.12.2022;XZ0BZB0;20;D;Периодическая оплата;1;Ежемесячная;56401;НСЖ;6681.66
56401007;5392;03.10.2022;XZ0BZB00;20;D;Периодическая оплата;1;Ежемесячная;56401;НСиБ;4067.02
56401007;5392;01.06.2022;XZ0BZB000;20;D;Периодическая оплата;1;Ежемесячная;56401;РСЖ;821.3
135799005;20875;13.11.2022;XZ0BZBC;20;D;Периодическая оплата;1;Ежемесячная;135799;НСЖ;53.28
135799005;20875;21.04.2022;XZ0BZBC0;20;D;Периодическая оплата;1;Ежемесячная;135799;НСиБ;2592
135799005;20875;05.03.2022;XZ0BZBC00;20;D;Периодическая оплата;1;Ежемесячная;135799;РСЖ;1231.92
206407003;18152;25.01.2022;XZ0BZBI;20;D;Периодическая оплата;1;Ежемесячная;206407;НСЖ;26559.86
206407003;18152;11.03.2022;XZ0BZBI0;20;D;Периодическая оплата;1;Ежемесячная;206407;НСиБ;9260.16
160599008;9913;09.10.2022;XZ0BZBR;20;D;Периодическая оплата;1;Ежемесячная;160599;НСЖ;11789.79
160599008;9913;26.07.2022;XZ0BZBR0;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;3925.2
160599008;9913;11.05.2022;XZ0BZBR00;20;D;Периодическая оплата;1;Ежемесячная;160599;РСЖ;1439.8
62502010;14925;17.07.2022;XZ0BZCC;20;D;Периодическая оплата;1;Ежемесячная;62502;НСиБ;6647.94
62502010;14925;01.05.2022;XZ0BZCC0;20;D;Периодическая оплата;1;Ежемесячная;62502;ПСЖ;12751.2
160599008;9913;25.03.2022;XZ0BZCZ;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;3310.2
160599008;9913;08.04.2022;XZ0BZCZ0;20;D;Периодическая оплата;1;Ежемесячная;160599;ПСЖ;41057.64
160599008;9913;23.01.2022;XZ0BZIK;20;D;Периодическая оплата;1;Ежемесячная;160599;НСЖ;4466.88
160599008;9913;19.02.2022;XZ0BZIK0;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;3928.88
56401007;5392;04.05.2022;XZ0BZKB;20;D;Периодическая оплата;1;Ежемесячная;56401;НСЖ;9173.87
56401007;5392;03.03.2022;XZ0BZKB0;20;D;Периодическая оплата;1;Ежемесячная;56401;НСиБ;4732.64
56401007;5392;03.11.2022;XZ0BZKB00;20;D;Периодическая оплата;1;Ежемесячная;56401;РСЖ;737.28
160599008;9913;20.05.2022;XZ0BZWR;20;D;Периодическая оплата;1;Ежемесячная;160599;НСЖ;5581.44
160599008;9913;06.09.2022;XZ0BZWR0;20;D;Периодическая оплата;1;Ежемесячная;160599;НСиБ;2750.64
190606014;13226;10.01.2022;XZ0BZXX;20;D;Периодическая оплата;1;Ежемесячная;190606;НСЖ;4453.01
190606014;13226;05.02.2022;XZ0BZXX0;20;D;Периодическая оплата;1;Ежемесячная;190606;НСиБ;1665.21
202604003;15473;26.10.2022;XZ0BZYY;20;D;Периодическая оплата;1;Ежемесячная;202604;НСЖ;9347.4
202604003;15473;12.05.2022;XZ0BZYY0;20;D;Периодическая оплата;1;Ежемесячная;202604;НСиБ;6078.66
52899100;917;23.10.2022;XZ0BZZB;20;D;Периодическая оплата;1;Ежемесячная;52899;НСиБ;1228.5
52899100;917;28.02.2022;XZ0BZZB0;20;D;Периодическая оплата;1;Ежемесячная;52899;ПСЖ;9097.14
